aoi_id,grid_i,grid_j,grid_proj,grid_size,target_catid,context_catids,set,t0_pan,t0_ps,t0_ms,t-1_pan,t-1_ps,t-1_ms,t-2_pan,t-2_ps,t-2_ms,t-3_pan,t-3_ps,t-3_ms
6692,3598,11417,epsg:3395,437,105001000BAC1600,"[""103001006E385500"", ""1030010067867400"", ""1050050007DD6200""]",test,./images/105001000BAC1600_i3598_j11417_t0_pan.tif,./images/105001000BAC1600_i3598_j11417_t0_ps.tif,,./images/103001006E385500_i3598_j11417_t-1_pan.tif,./images/103001006E385500_i3598_j11417_t-1_ps.tif,,./images/1030010067867400_i3598_j11417_t-2_pan.tif,./images/1030010067867400_i3598_j11417_t-2_ps.tif,,./images/1050050007DD6200_i3598_j11417_t-3_pan.tif,./images/1050050007DD6200_i3598_j11417_t-3_ps.tif,
3231,34267,9214,epsg:3395,437,10500C001270CD00,"[""103001002A74F800"", ""105041000281FD00"", ""10504100000C2D00""]",test,./images/10500C001270CD00_i34267_j9214_t0_pan.tif,./images/10500C001270CD00_i34267_j9214_t0_ps.tif,,./images/103001002A74F800_i34267_j9214_t-1_pan.tif,./images/103001002A74F800_i34267_j9214_t-1_ps.tif,,./images/105041000281FD00_i34267_j9214_t-2_pan.tif,./images/105041000281FD00_i34267_j9214_t-2_ps.tif,,./images/10504100000C2D00_i34267_j9214_t-3_pan.tif,./images/10504100000C2D00_i34267_j9214_t-3_ps.tif,
7113,4743,-9151,epsg:3395,437,105001000ECE5D00,"[""103001007A02F400"", ""103001007AA06100"", ""10300100782E4D00""]",test,./images/105001000ECE5D00_i4743_j-9151_t0_pan.tif,./images/105001000ECE5D00_i4743_j-9151_t0_ps.tif,,./images/103001007A02F400_i4743_j-9151_t-1_pan.tif,./images/103001007A02F400_i4743_j-9151_t-1_ps.tif,,./images/103001007AA06100_i4743_j-9151_t-2_pan.tif,./images/103001007AA06100_i4743_j-9151_t-2_ps.tif,,./images/10300100782E4D00_i4743_j-9151_t-3_pan.tif,./images/10300100782E4D00_i4743_j-9151_t-3_ps.tif,
6692,3584,11384,epsg:3395,437,10500100077BCF00,"[""10500100077BCE00"", ""1050010007592400"", ""1050010006426100""]",test,./images/10500100077BCF00_i3584_j11384_t0_pan.tif,./images/10500100077BCF00_i3584_j11384_t0_ps.tif,,./images/10500100077BCE00_i3584_j11384_t-1_pan.tif,./images/10500100077BCE00_i3584_j11384_t-1_ps.tif,,./images/1050010007592400_i3584_j11384_t-2_pan.tif,./images/1050010007592400_i3584_j11384_t-2_ps.tif,,./images/1050010006426100_i3584_j11384_t-3_pan.tif,./images/1050010006426100_i3584_j11384_t-3_ps.tif,
6692,3657,11355,epsg:3395,437,1050010001136B00,"[""1050410013333F00"", ""1050410013333E00"", ""103001004060DD00""]",test,./images/1050010001136B00_i3657_j11355_t0_pan.tif,./images/1050010001136B00_i3657_j11355_t0_ps.tif,,./images/1050410013333F00_i3657_j11355_t-1_pan.tif,./images/1050410013333F00_i3657_j11355_t-1_ps.tif,,./images/1050410013333E00_i3657_j11355_t-2_pan.tif,./images/1050410013333E00_i3657_j11355_t-2_ps.tif,,./images/103001004060DD00_i3657_j11355_t-3_pan.tif,./images/103001004060DD00_i3657_j11355_t-3_ps.tif,
9118,-24890,8082,epsg:3395,437,1050410012C4A500,"[""103001003D9BCD00"", ""1030010029664300"", ""103001002A5D4100""]",test,./images/1050410012C4A500_i-24890_j8082_t0_pan.tif,./images/1050410012C4A500_i-24890_j8082_t0_ps.tif,,./images/103001003D9BCD00_i-24890_j8082_t-1_pan.tif,./images/103001003D9BCD00_i-24890_j8082_t-1_ps.tif,,./images/1030010029664300_i-24890_j8082_t-2_pan.tif,./images/1030010029664300_i-24890_j8082_t-2_ps.tif,,./images/103001002A5D4100_i-24890_j8082_t-3_pan.tif,./images/103001002A5D4100_i-24890_j8082_t-3_ps.tif,
6692,3658,11336,epsg:3395,437,10500100025F4600,"[""105001000231D600"", ""105001000231D500"", ""105001000195DF00""]",test,./images/10500100025F4600_i3658_j11336_t0_pan.tif,./images/10500100025F4600_i3658_j11336_t0_ps.tif,,./images/105001000231D600_i3658_j11336_t-1_pan.tif,./images/105001000231D600_i3658_j11336_t-1_ps.tif,,./images/105001000231D500_i3658_j11336_t-2_pan.tif,./images/105001000231D500_i3658_j11336_t-2_ps.tif,,./images/105001000195DF00_i3658_j11336_t-3_pan.tif,./images/105001000195DF00_i3658_j11336_t-3_ps.tif,
808,9551,17126,epsg:3395,437,1050010011C83000,"[""105001001051F100"", ""105001000FCD6000"", ""105001000B65F800""]",test,./images/1050010011C83000_i9551_j17126_t0_pan.tif,./images/1050010011C83000_i9551_j17126_t0_ps.tif,,./images/105001001051F100_i9551_j17126_t-1_pan.tif,./images/105001001051F100_i9551_j17126_t-1_ps.tif,,./images/105001000FCD6000_i9551_j17126_t-2_pan.tif,./images/105001000FCD6000_i9551_j17126_t-2_ps.tif,,./images/105001000B65F800_i9551_j17126_t-3_pan.tif,./images/105001000B65F800_i9551_j17126_t-3_ps.tif,
1597,-22437,11596,epsg:3395,437,105001000A1B7700,"[""1030010067CB3500"", ""1030010066676A00"", ""103001005E775800""]",test,./images/105001000A1B7700_i-22437_j11596_t0_pan.tif,./images/105001000A1B7700_i-22437_j11596_t0_ps.tif,,./images/1030010067CB3500_i-22437_j11596_t-1_pan.tif,./images/1030010067CB3500_i-22437_j11596_t-1_ps.tif,,./images/1030010066676A00_i-22437_j11596_t-2_pan.tif,./images/1030010066676A00_i-22437_j11596_t-2_ps.tif,,./images/103001005E775800_i-22437_j11596_t-3_pan.tif,./images/103001005E775800_i-22437_j11596_t-3_ps.tif,
7113,4752,-9169,epsg:3395,437,105001000E981B00,"[""10300100792A3C00"", ""1030010077871100"", ""10300100791A7B00""]",test,./images/105001000E981B00_i4752_j-9169_t0_pan.tif,./images/105001000E981B00_i4752_j-9169_t0_ps.tif,,./images/10300100792A3C00_i4752_j-9169_t-1_pan.tif,./images/10300100792A3C00_i4752_j-9169_t-1_ps.tif,,./images/1030010077871100_i4752_j-9169_t-2_pan.tif,./images/1030010077871100_i4752_j-9169_t-2_ps.tif,,./images/10300100791A7B00_i4752_j-9169_t-3_pan.tif,./images/10300100791A7B00_i4752_j-9169_t-3_ps.tif,
4305,1153,15352,epsg:3395,437,105001000CC11600,"[""105001000CC11500"", ""1050050009DD6E00"", ""1030010061512700""]",test,./images/105001000CC11600_i1153_j15352_t0_pan.tif,./images/105001000CC11600_i1153_j15352_t0_ps.tif,,./images/105001000CC11500_i1153_j15352_t-1_pan.tif,./images/105001000CC11500_i1153_j15352_t-1_ps.tif,,./images/1050050009DD6E00_i1153_j15352_t-2_pan.tif,./images/1050050009DD6E00_i1153_j15352_t-2_ps.tif,,./images/1030010061512700_i1153_j15352_t-3_pan.tif,./images/1030010061512700_i1153_j15352_t-3_ps.tif,
6692,3668,11347,epsg:3395,437,1050010007592100,"[""1030050056F94200"", ""1050010005BD1500"", ""103001005A3E3600""]",test,./images/1050010007592100_i3668_j11347_t0_pan.tif,./images/1050010007592100_i3668_j11347_t0_ps.tif,,./images/1030050056F94200_i3668_j11347_t-1_pan.tif,./images/1030050056F94200_i3668_j11347_t-1_ps.tif,,./images/1050010005BD1500_i3668_j11347_t-2_pan.tif,./images/1050010005BD1500_i3668_j11347_t-2_ps.tif,,./images/103001005A3E3600_i3668_j11347_t-3_pan.tif,./images/103001005A3E3600_i3668_j11347_t-3_ps.tif,
593,-21492,9148,epsg:3395,437,1050010014492A00,"[""103001008B1B7000"", ""103001008939FB00"", ""103001007A66B200""]",test,./images/1050010014492A00_i-21492_j9148_t0_pan.tif,./images/1050010014492A00_i-21492_j9148_t0_ps.tif,,./images/103001008B1B7000_i-21492_j9148_t-1_pan.tif,./images/103001008B1B7000_i-21492_j9148_t-1_ps.tif,,./images/103001008939FB00_i-21492_j9148_t-2_pan.tif,./images/103001008939FB00_i-21492_j9148_t-2_ps.tif,,./images/103001007A66B200_i-21492_j9148_t-3_pan.tif,./images/103001007A66B200_i-21492_j9148_t-3_ps.tif,
1597,-22448,11745,epsg:3395,437,105001000D737500,"[""10300100748C1000"", ""1030010076173400"", ""105001000CA06800""]",test,./images/105001000D737500_i-22448_j11745_t0_pan.tif,./images/105001000D737500_i-22448_j11745_t0_ps.tif,,./images/10300100748C1000_i-22448_j11745_t-1_pan.tif,./images/10300100748C1000_i-22448_j11745_t-1_ps.tif,,./images/1030010076173400_i-22448_j11745_t-2_pan.tif,./images/1030010076173400_i-22448_j11745_t-2_ps.tif,,./images/105001000CA06800_i-22448_j11745_t-3_pan.tif,./images/105001000CA06800_i-22448_j11745_t-3_ps.tif,
1597,-22440,11795,epsg:3395,437,105001000CA06800,"[""1030010073B30A00"", ""1030010073457F00"", ""103001006F2AEF00""]",test,./images/105001000CA06800_i-22440_j11795_t0_pan.tif,./images/105001000CA06800_i-22440_j11795_t0_ps.tif,,./images/1030010073B30A00_i-22440_j11795_t-1_pan.tif,./images/1030010073B30A00_i-22440_j11795_t-1_ps.tif,,./images/1030010073457F00_i-22440_j11795_t-2_pan.tif,./images/1030010073457F00_i-22440_j11795_t-2_ps.tif,,./images/103001006F2AEF00_i-22440_j11795_t-3_pan.tif,./images/103001006F2AEF00_i-22440_j11795_t-3_ps.tif,
6421,360,12346,epsg:3395,437,1050411010112200,"[""103001002C1A4A00"", ""1050410002459100"", ""105041000244FD00""]",test,./images/1050411010112200_i360_j12346_t0_pan.tif,./images/1050411010112200_i360_j12346_t0_ps.tif,,./images/103001002C1A4A00_i360_j12346_t-1_pan.tif,./images/103001002C1A4A00_i360_j12346_t-1_ps.tif,,./images/1050410002459100_i360_j12346_t-2_pan.tif,./images/1050410002459100_i360_j12346_t-2_ps.tif,,./images/105041000244FD00_i360_j12346_t-3_pan.tif,./images/105041000244FD00_i360_j12346_t-3_ps.tif,
4094,29052,8848,epsg:3395,437,10500100138CC600,"[""1030010073221E00"", ""10300100710ED600"", ""10300100700E0600""]",test,./images/10500100138CC600_i29052_j8848_t0_pan.tif,./images/10500100138CC600_i29052_j8848_t0_ps.tif,,./images/1030010073221E00_i29052_j8848_t-1_pan.tif,./images/1030010073221E00_i29052_j8848_t-1_ps.tif,,./images/10300100710ED600_i29052_j8848_t-2_pan.tif,./images/10300100710ED600_i29052_j8848_t-2_ps.tif,,./images/10300100700E0600_i29052_j8848_t-3_pan.tif,./images/10300100700E0600_i29052_j8848_t-3_ps.tif,
6692,3619,11341,epsg:3395,437,105001000E094000,"[""105001000D2B3C00"", ""1030050072F8E400"", ""1030050072F8E300""]",test,./images/105001000E094000_i3619_j11341_t0_pan.tif,./images/105001000E094000_i3619_j11341_t0_ps.tif,,./images/105001000D2B3C00_i3619_j11341_t-1_pan.tif,./images/105001000D2B3C00_i3619_j11341_t-1_ps.tif,,./images/1030050072F8E400_i3619_j11341_t-2_pan.tif,./images/1030050072F8E400_i3619_j11341_t-2_ps.tif,,./images/1030050072F8E300_i3619_j11341_t-3_pan.tif,./images/1030050072F8E300_i3619_j11341_t-3_ps.tif,
1597,-22303,11618,epsg:3395,437,105001000C779200,"[""105001000C2E9400"", ""105001000923B800"", ""10300100669CD300""]",test,./images/105001000C779200_i-22303_j11618_t0_pan.tif,./images/105001000C779200_i-22303_j11618_t0_ps.tif,,./images/105001000C2E9400_i-22303_j11618_t-1_pan.tif,./images/105001000C2E9400_i-22303_j11618_t-1_ps.tif,,./images/105001000923B800_i-22303_j11618_t-2_pan.tif,./images/105001000923B800_i-22303_j11618_t-2_ps.tif,,./images/10300100669CD300_i-22303_j11618_t-3_pan.tif,./images/10300100669CD300_i-22303_j11618_t-3_ps.tif,
4600,-67,15457,epsg:3395,437,10504100023EA500,"[""1030050026F8AD00"", ""10504100026BC700"", ""1050410002641200""]",test,./images/10504100023EA500_i-67_j15457_t0_pan.tif,./images/10504100023EA500_i-67_j15457_t0_ps.tif,,./images/1030050026F8AD00_i-67_j15457_t-1_pan.tif,./images/1030050026F8AD00_i-67_j15457_t-1_ps.tif,,./images/10504100026BC700_i-67_j15457_t-2_pan.tif,./images/10504100026BC700_i-67_j15457_t-2_ps.tif,,./images/1050410002641200_i-67_j15457_t-3_pan.tif,./images/1050410002641200_i-67_j15457_t-3_ps.tif,
808,9547,17152,epsg:3395,437,105001000FCD6000,"[""105001000F5D8A00"", ""105001000B65F800"", ""103001005BB48800""]",test,./images/105001000FCD6000_i9547_j17152_t0_pan.tif,./images/105001000FCD6000_i9547_j17152_t0_ps.tif,,./images/105001000F5D8A00_i9547_j17152_t-1_pan.tif,./images/105001000F5D8A00_i9547_j17152_t-1_ps.tif,,./images/105001000B65F800_i9547_j17152_t-2_pan.tif,./images/105001000B65F800_i9547_j17152_t-2_ps.tif,,./images/103001005BB48800_i9547_j17152_t-3_pan.tif,./images/103001005BB48800_i9547_j17152_t-3_ps.tif,
3311,33,15434,epsg:3395,437,105001000A8AB400,"[""103001004D4FF900"", ""10300100348B1A00"", ""1050410003EAFE00""]",test,./images/105001000A8AB400_i33_j15434_t0_pan.tif,./images/105001000A8AB400_i33_j15434_t0_ps.tif,,./images/103001004D4FF900_i33_j15434_t-1_pan.tif,./images/103001004D4FF900_i33_j15434_t-1_ps.tif,,./images/10300100348B1A00_i33_j15434_t-2_pan.tif,./images/10300100348B1A00_i33_j15434_t-2_ps.tif,,./images/1050410003EAFE00_i33_j15434_t-3_pan.tif,./images/1050410003EAFE00_i33_j15434_t-3_ps.tif,
593,-21415,9178,epsg:3395,437,1050410002896C00,"[""10504100006D6F00"", ""10300100191E9900"", ""103001000B877000""]",test,./images/1050410002896C00_i-21415_j9178_t0_pan.tif,./images/1050410002896C00_i-21415_j9178_t0_ps.tif,,./images/10504100006D6F00_i-21415_j9178_t-1_pan.tif,./images/10504100006D6F00_i-21415_j9178_t-1_ps.tif,,./images/10300100191E9900_i-21415_j9178_t-2_pan.tif,./images/10300100191E9900_i-21415_j9178_t-2_ps.tif,,./images/103001000B877000_i-21415_j9178_t-3_pan.tif,./images/103001000B877000_i-21415_j9178_t-3_ps.tif,
6991,35885,10439,epsg:3395,437,10504100010E1200,"[""1050410001005300"", ""103001001B809C00"", ""103001001C0B9800""]",test,./images/10504100010E1200_i35885_j10439_t0_pan.tif,./images/10504100010E1200_i35885_j10439_t0_ps.tif,,./images/1050410001005300_i35885_j10439_t-1_pan.tif,./images/1050410001005300_i35885_j10439_t-1_ps.tif,,./images/103001001B809C00_i35885_j10439_t-2_pan.tif,./images/103001001B809C00_i35885_j10439_t-2_ps.tif,,./images/103001001C0B9800_i35885_j10439_t-3_pan.tif,./images/103001001C0B9800_i35885_j10439_t-3_ps.tif,
7641,-8971,-1474,epsg:3395,437,105001000C7AA800,"[""105001000C510100"", ""105001000C31C300"", ""105001000B3F4B00""]",test,./images/105001000C7AA800_i-8971_j-1474_t0_pan.tif,./images/105001000C7AA800_i-8971_j-1474_t0_ps.tif,,./images/105001000C510100_i-8971_j-1474_t-1_pan.tif,./images/105001000C510100_i-8971_j-1474_t-1_ps.tif,,./images/105001000C31C300_i-8971_j-1474_t-2_pan.tif,./images/105001000C31C300_i-8971_j-1474_t-2_ps.tif,,./images/105001000B3F4B00_i-8971_j-1474_t-3_pan.tif,./images/105001000B3F4B00_i-8971_j-1474_t-3_ps.tif,
1,9345,9763,epsg:3395,437,1050410002D93000,"[""10504100002BD300"", ""105041000032EF00"", ""10504100007AAE00""]",test,./images/1050410002D93000_i9345_j9763_t0_pan.tif,./images/1050410002D93000_i9345_j9763_t0_ps.tif,,./images/10504100002BD300_i9345_j9763_t-1_pan.tif,./images/10504100002BD300_i9345_j9763_t-1_ps.tif,,./images/105041000032EF00_i9345_j9763_t-2_pan.tif,./images/105041000032EF00_i9345_j9763_t-2_ps.tif,,./images/10504100007AAE00_i9345_j9763_t-3_pan.tif,./images/10504100007AAE00_i9345_j9763_t-3_ps.tif,
2063,1884,12339,epsg:3395,437,105041001315BC00,"[""1050410012533B00"", ""10504100124C6600"", ""10504100122F7000""]",test,./images/105041001315BC00_i1884_j12339_t0_pan.tif,./images/105041001315BC00_i1884_j12339_t0_ps.tif,,./images/1050410012533B00_i1884_j12339_t-1_pan.tif,./images/1050410012533B00_i1884_j12339_t-1_ps.tif,,./images/10504100124C6600_i1884_j12339_t-2_pan.tif,./images/10504100124C6600_i1884_j12339_t-2_ps.tif,,./images/10504100122F7000_i1884_j12339_t-3_pan.tif,./images/10504100122F7000_i1884_j12339_t-3_ps.tif,
1597,-22389,11743,epsg:3395,437,105001000D822800,"[""10300100727F3800"", ""105001000C02E300"", ""103001006CBF6300""]",test,./images/105001000D822800_i-22389_j11743_t0_pan.tif,./images/105001000D822800_i-22389_j11743_t0_ps.tif,,./images/10300100727F3800_i-22389_j11743_t-1_pan.tif,./images/10300100727F3800_i-22389_j11743_t-1_ps.tif,,./images/105001000C02E300_i-22389_j11743_t-2_pan.tif,./images/105001000C02E300_i-22389_j11743_t-2_ps.tif,,./images/103001006CBF6300_i-22389_j11743_t-3_pan.tif,./images/103001006CBF6300_i-22389_j11743_t-3_ps.tif,
6692,3614,11408,epsg:3395,437,1050050007DD6300,"[""1030050057F8BF00"", ""10500100077BCF00"", ""1050010007745400""]",test,./images/1050050007DD6300_i3614_j11408_t0_pan.tif,./images/1050050007DD6300_i3614_j11408_t0_ps.tif,,./images/1030050057F8BF00_i3614_j11408_t-1_pan.tif,./images/1030050057F8BF00_i3614_j11408_t-1_ps.tif,,./images/10500100077BCF00_i3614_j11408_t-2_pan.tif,./images/10500100077BCF00_i3614_j11408_t-2_ps.tif,,./images/1050010007745400_i3614_j11408_t-3_pan.tif,./images/1050010007745400_i3614_j11408_t-3_ps.tif,
1730,35234,9977,epsg:3395,437,105001000F1CC600,"[""105001000A2AC300"", ""103001005236FE00"", ""10504100110F4600""]",test,./images/105001000F1CC600_i35234_j9977_t0_pan.tif,./images/105001000F1CC600_i35234_j9977_t0_ps.tif,,./images/105001000A2AC300_i35234_j9977_t-1_pan.tif,./images/105001000A2AC300_i35234_j9977_t-1_ps.tif,,./images/103001005236FE00_i35234_j9977_t-2_pan.tif,./images/103001005236FE00_i35234_j9977_t-2_ps.tif,,./images/10504100110F4600_i35234_j9977_t-3_pan.tif,./images/10504100110F4600_i35234_j9977_t-3_ps.tif,
7113,4697,-9150,epsg:3395,437,105001000FBDDD00,"[""105001000FBDDB00"", ""103001007D3D3A00"", ""103001007E520C00""]",test,./images/105001000FBDDD00_i4697_j-9150_t0_pan.tif,./images/105001000FBDDD00_i4697_j-9150_t0_ps.tif,,./images/105001000FBDDB00_i4697_j-9150_t-1_pan.tif,./images/105001000FBDDB00_i4697_j-9150_t-1_ps.tif,,./images/103001007D3D3A00_i4697_j-9150_t-2_pan.tif,./images/103001007D3D3A00_i4697_j-9150_t-2_ps.tif,,./images/103001007E520C00_i4697_j-9150_t-3_pan.tif,./images/103001007E520C00_i4697_j-9150_t-3_ps.tif,
577,-1625,9984,epsg:3395,437,105001000A8EE000,"[""103001006AB31000"", ""1050050004DD4B00"", ""103001005BA47100""]",test,./images/105001000A8EE000_i-1625_j9984_t0_pan.tif,./images/105001000A8EE000_i-1625_j9984_t0_ps.tif,,./images/103001006AB31000_i-1625_j9984_t-1_pan.tif,./images/103001006AB31000_i-1625_j9984_t-1_ps.tif,,./images/1050050004DD4B00_i-1625_j9984_t-2_pan.tif,./images/1050050004DD4B00_i-1625_j9984_t-2_ps.tif,,./images/103001005BA47100_i-1625_j9984_t-3_pan.tif,./images/103001005BA47100_i-1625_j9984_t-3_ps.tif,
1630,5230,15027,epsg:3395,437,10500100141FA400,"[""1030050075F8C400"", ""105001000E061E00"", ""1030010075BF7800""]",test,./images/10500100141FA400_i5230_j15027_t0_pan.tif,./images/10500100141FA400_i5230_j15027_t0_ps.tif,,./images/1030050075F8C400_i5230_j15027_t-1_pan.tif,./images/1030050075F8C400_i5230_j15027_t-1_ps.tif,,./images/105001000E061E00_i5230_j15027_t-2_pan.tif,./images/105001000E061E00_i5230_j15027_t-2_ps.tif,,./images/1030010075BF7800_i5230_j15027_t-3_pan.tif,./images/1030010075BF7800_i5230_j15027_t-3_ps.tif,
3608,35292,9934,epsg:3395,437,1050010015149D00,"[""103001007E274900"", ""1030010080ACBD00"", ""103001007A992B00""]",test,./images/1050010015149D00_i35292_j9934_t0_pan.tif,./images/1050010015149D00_i35292_j9934_t0_ps.tif,,./images/103001007E274900_i35292_j9934_t-1_pan.tif,./images/103001007E274900_i35292_j9934_t-1_ps.tif,,./images/1030010080ACBD00_i35292_j9934_t-2_pan.tif,./images/1030010080ACBD00_i35292_j9934_t-2_ps.tif,,./images/103001007A992B00_i35292_j9934_t-3_pan.tif,./images/103001007A992B00_i35292_j9934_t-3_ps.tif,
2158,3379,15618,epsg:3395,437,105005002BDD7D00,"[""1030010065307500"", ""10300100646AE600"", ""103001005D4CDE00""]",test,./images/105005002BDD7D00_i3379_j15618_t0_pan.tif,./images/105005002BDD7D00_i3379_j15618_t0_ps.tif,,./images/1030010065307500_i3379_j15618_t-1_pan.tif,./images/1030010065307500_i3379_j15618_t-1_ps.tif,,./images/10300100646AE600_i3379_j15618_t-2_pan.tif,./images/10300100646AE600_i3379_j15618_t-2_ps.tif,,./images/103001005D4CDE00_i3379_j15618_t-3_pan.tif,./images/103001005D4CDE00_i3379_j15618_t-3_ps.tif,
6064,30925,8307,epsg:3395,437,105001000D271000,"[""103001006987B100"", ""1030010067D66200"", ""1030010066A46400""]",test,./images/105001000D271000_i30925_j8307_t0_pan.tif,./images/105001000D271000_i30925_j8307_t0_ps.tif,,./images/103001006987B100_i30925_j8307_t-1_pan.tif,./images/103001006987B100_i30925_j8307_t-1_ps.tif,,./images/1030010067D66200_i30925_j8307_t-2_pan.tif,./images/1030010067D66200_i30925_j8307_t-2_ps.tif,,./images/1030010066A46400_i30925_j8307_t-3_pan.tif,./images/1030010066A46400_i30925_j8307_t-3_ps.tif,
6692,3685,11346,epsg:3395,437,105001000BAC1500,"[""103005006EF99800"", ""103005006EF99900"", ""1050050011DD5F00""]",test,./images/105001000BAC1500_i3685_j11346_t0_pan.tif,./images/105001000BAC1500_i3685_j11346_t0_ps.tif,,./images/103005006EF99800_i3685_j11346_t-1_pan.tif,./images/103005006EF99800_i3685_j11346_t-1_ps.tif,,./images/103005006EF99900_i3685_j11346_t-2_pan.tif,./images/103005006EF99900_i3685_j11346_t-2_ps.tif,,./images/1050050011DD5F00_i3685_j11346_t-3_pan.tif,./images/1050050011DD5F00_i3685_j11346_t-3_ps.tif,
7113,4704,-9193,epsg:3395,437,10500100152D9200,"[""10500100145FEF00"", ""1030010086551F00"", ""103001007C60A200""]",test,./images/10500100152D9200_i4704_j-9193_t0_pan.tif,./images/10500100152D9200_i4704_j-9193_t0_ps.tif,,./images/10500100145FEF00_i4704_j-9193_t-1_pan.tif,./images/10500100145FEF00_i4704_j-9193_t-1_ps.tif,,./images/1030010086551F00_i4704_j-9193_t-2_pan.tif,./images/1030010086551F00_i4704_j-9193_t-2_ps.tif,,./images/103001007C60A200_i4704_j-9193_t-3_pan.tif,./images/103001007C60A200_i4704_j-9193_t-3_ps.tif,
7113,4703,-9172,epsg:3395,437,1050010010CDDB00,"[""1030010080A32100"", ""10300100819B7B00"", ""1050010010591000""]",test,./images/1050010010CDDB00_i4703_j-9172_t0_pan.tif,./images/1050010010CDDB00_i4703_j-9172_t0_ps.tif,,./images/1030010080A32100_i4703_j-9172_t-1_pan.tif,./images/1030010080A32100_i4703_j-9172_t-1_ps.tif,,./images/10300100819B7B00_i4703_j-9172_t-2_pan.tif,./images/10300100819B7B00_i4703_j-9172_t-2_ps.tif,,./images/1050010010591000_i4703_j-9172_t-3_pan.tif,./images/1050010010591000_i4703_j-9172_t-3_ps.tif,
2063,1792,12318,epsg:3395,437,10504100123A1D00,"[""103001003C9BA200"", ""10504100122F6E00"", ""10504100122B8000""]",test,./images/10504100123A1D00_i1792_j12318_t0_pan.tif,./images/10504100123A1D00_i1792_j12318_t0_ps.tif,,./images/103001003C9BA200_i1792_j12318_t-1_pan.tif,./images/103001003C9BA200_i1792_j12318_t-1_ps.tif,,./images/10504100122F6E00_i1792_j12318_t-2_pan.tif,./images/10504100122F6E00_i1792_j12318_t-2_ps.tif,,./images/10504100122B8000_i1792_j12318_t-3_pan.tif,./images/10504100122B8000_i1792_j12318_t-3_ps.tif,
9098,33061,8914,epsg:3395,437,105001000577CD00,"[""10500C0007D9AF00"", ""103001002E500400"", ""1050410004AFFC00""]",test,./images/105001000577CD00_i33061_j8914_t0_pan.tif,./images/105001000577CD00_i33061_j8914_t0_ps.tif,,./images/10500C0007D9AF00_i33061_j8914_t-1_pan.tif,./images/10500C0007D9AF00_i33061_j8914_t-1_ps.tif,,./images/103001002E500400_i33061_j8914_t-2_pan.tif,./images/103001002E500400_i33061_j8914_t-2_ps.tif,,./images/1050410004AFFC00_i33061_j8914_t-3_pan.tif,./images/1050410004AFFC00_i33061_j8914_t-3_ps.tif,
1597,-22425,11745,epsg:3395,437,10500100144CEE00,"[""103001008A787400"", ""1050010011968200"", ""10500100118AFF00""]",test,./images/10500100144CEE00_i-22425_j11745_t0_pan.tif,./images/10500100144CEE00_i-22425_j11745_t0_ps.tif,,./images/103001008A787400_i-22425_j11745_t-1_pan.tif,./images/103001008A787400_i-22425_j11745_t-1_ps.tif,,./images/1050010011968200_i-22425_j11745_t-2_pan.tif,./images/1050010011968200_i-22425_j11745_t-2_ps.tif,,./images/10500100118AFF00_i-22425_j11745_t-3_pan.tif,./images/10500100118AFF00_i-22425_j11745_t-3_ps.tif,
7460,9501,16991,epsg:3395,437,1050010006C7F700,"[""103001005832C700"", ""1050010001824900"", ""1050410012A5F200""]",test,./images/1050010006C7F700_i9501_j16991_t0_pan.tif,./images/1050010006C7F700_i9501_j16991_t0_ps.tif,,./images/103001005832C700_i9501_j16991_t-1_pan.tif,./images/103001005832C700_i9501_j16991_t-1_ps.tif,,./images/1050010001824900_i9501_j16991_t-2_pan.tif,./images/1050010001824900_i9501_j16991_t-2_ps.tif,,./images/1050410012A5F200_i9501_j16991_t-3_pan.tif,./images/1050410012A5F200_i9501_j16991_t-3_ps.tif,
1597,-22394,11665,epsg:3395,437,105001000F44DB00,"[""10300100727F3800"", ""105001000C02E300"", ""103001006CBF6300""]",test,./images/105001000F44DB00_i-22394_j11665_t0_pan.tif,./images/105001000F44DB00_i-22394_j11665_t0_ps.tif,,./images/10300100727F3800_i-22394_j11665_t-1_pan.tif,./images/10300100727F3800_i-22394_j11665_t-1_ps.tif,,./images/105001000C02E300_i-22394_j11665_t-2_pan.tif,./images/105001000C02E300_i-22394_j11665_t-2_ps.tif,,./images/103001006CBF6300_i-22394_j11665_t-3_pan.tif,./images/103001006CBF6300_i-22394_j11665_t-3_ps.tif,
1730,35283,9845,epsg:3395,437,105041000372A500,"[""1030010010190700"", ""103001000A52FF00"", ""103001000A21A700""]",test,./images/105041000372A500_i35283_j9845_t0_pan.tif,./images/105041000372A500_i35283_j9845_t0_ps.tif,,./images/1030010010190700_i35283_j9845_t-1_pan.tif,./images/1030010010190700_i35283_j9845_t-1_ps.tif,,./images/103001000A52FF00_i35283_j9845_t-2_pan.tif,./images/103001000A52FF00_i35283_j9845_t-2_ps.tif,,./images/103001000A21A700_i35283_j9845_t-3_pan.tif,./images/103001000A21A700_i35283_j9845_t-3_ps.tif,
